,0.0,3.36999988556,5.1066699028,5.30000019073,5.40000009537,6.25,7.69000005722,11.3299999237,16.4500007629,16.4799995422,17.6700000763,18.2000007629,22.0100002289,26.2999992371,30.5,31.7432994843,78.5,107.699996948,117.9,160.265,212.154006958,238.470001221,286.8,314.485,319.220001221
B1_mean,-1.9710523757486513,-1.8778678717579267,-2.0555177614979936,,-1.9084088716657925,-1.9348990031396893,-1.9373121863057463,,-1.8564796199135285,-1.9003407906309453,-1.9231502785377834,,-1.8744838618605613,-1.981977137732513,,-2.0017205722655813,-1.9349061261174436,,-1.946010450555633,-1.9751965241640745,-1.9310901325238485,-1.9476266819267838,-1.9457818203873714,-1.9420504800188314,-1.9641632744291335
B2_mean,-1.662249117732631,-1.6382999894298536,-1.7175784256907651,,-1.6772617673901902,-1.6124310637782109,-1.6740695543904955,,-1.6051647505520237,-1.6114682746074154,-1.6109654459732605,,-1.6386533471012539,-1.673215242008849,,-1.7254272444632148,-1.6329039324912162,,-1.710074362216978,-1.6710082008848626,-1.656677284023991,-1.658538231158168,-1.6643627903991849,-1.663660523338131,-1.697948874891535
B3_mean,-1.2067657348448677,-1.2228543129161655,-1.2496950388162704,,-1.260333994065374,-1.2212052498737478,-1.2469013449807616,,-1.202809658227047,-1.269343172464753,-1.243200554300494,,-1.25048864395283,-1.2388748486784933,,-1.2675399840513475,-1.2449058958316217,,-1.2734211669515192,-1.2494836596652517,-1.2725993293014612,-1.280765350302935,-1.266942921145826,-1.287446425818681,-1.288734256906169
B4_mean,-0.6676948562272638,-0.7341705797358195,-0.6316286826935522,,-0.7075376656263356,-0.7301031679252824,-0.6979587587639383,,-0.7081929999408265,-0.8464945305648548,-0.7640242064408903,,-0.717800268339273,-0.6748965724888465,,-0.6568743056882687,-0.8174425972555187,,-0.7128923296088601,-0.6906834488217426,-0.7470825235043971,-0.7807479481857614,-0.7754895961518785,-0.8273548096676852,-0.7567763783894846
B5_mean,-0.497745240246827,-0.5436621779548565,-0.44288186190115236,,-0.5077871008752195,-0.5472589941247273,-0.49553463461471553,,-0.5307532665464346,-0.6296015618695594,-0.567907543761989,,-0.5398695074193496,-0.46557407980197557,,-0.47514084399074763,-0.5849799459943908,,-0.500064633748584,-0.49092508389359724,-0.5488947429564943,-0.5627320622524116,-0.5636636206954654,-0.6087231486810992,-0.5326054127342088
B6_mean,-0.22765372099851636,-0.30834892658743196,-0.10747665463576069,,-0.23358235883048573,-0.2741923709037687,-0.23402668364319618,,-0.32078333087082633,-0.2869801735466784,-0.284286121468071,,-0.27449473804363145,-0.20912758315172184,,-0.13293841383969773,-0.26786029341461765,,-0.17171317669138456,-0.210185112269117,-0.24185902818894864,-0.23181501636790822,-0.2163633377227432,-0.19674930156573886,-0.165810983057656
B7_mean,-0.24609854181249488,-0.3368708488223245,-0.13085763692484975,,-0.2513423927938973,-0.28038873534633163,-0.24501794403307683,,-0.3658819510812004,-0.13170903618025576,-0.251370221948801,,-0.31345868067910937,-0.2257403119049852,,-0.15550582013416311,-0.13282077833134115,,-0.16626230474698298,-0.24591474919479983,-0.21198650753655668,-0.14787292446584982,-0.14941000473478627,-0.04980516201631208,-0.10455231127042255
B8_mean,0.08161412164344202,0.04825642357386854,0.20988740841947653,,0.040782999613309175,0.06859624441397633,0.047653886207425146,,-0.05879111873928293,0.2795042170850252,0.11863021045828215,,0.02252573523330944,0.04251530314744114,,0.20091975020774336,0.26634036285126905,,0.11040081817182332,0.09383060381737206,0.1299910841623353,0.2225257538485444,0.22057574352852952,0.3653864529002927,0.2538432234377701
B9_mean,0.07282226170061198,0.1990278289804017,0.08684942068566535,,0.13970290312801145,0.16733612098833608,0.16760511483745733,,0.03329855372262693,0.5508566532291345,0.22240620093912436,,0.11305712983712232,0.09790664578557419,,0.10706286977662492,0.5238871141161126,,0.3982936928685005,0.1371868814234352,0.23634148264667254,0.46944117106541383,0.4755193653825431,0.653226255665615,0.4701568611664946
B10_mean,0.7866064298679478,0.9226329882615968,0.7898331412860115,,0.8299853567272512,0.854118217588412,0.8593922317179017,,0.8173750289002675,0.9764836953269157,0.8553848181340191,,0.8293152805132549,0.7535335422079587,,0.7541456087466538,0.930029936338026,,1.0136120535707829,0.827852447471281,0.8611479699006837,0.978933095593756,0.9621290764959645,0.9883839934175027,0.9617892912853391
B11_mean,0.8645674429313929,0.9621925543266338,0.8595543556599471,,0.8755069937143852,0.9413436380703716,0.9082989207330016,,0.8662705416757752,1.088275779370534,0.9496599554392124,,0.8717054375711468,0.8276536146738308,,0.8366465690032028,1.0877715581028622,,1.0303048011972935,0.8599253931481722,0.9313120848877723,1.0321588042583767,1.0449148618440263,1.0707083037732128,1.035132496747471
B12_mean,1.2962485795474157,1.2686664491549098,1.2858009946573752,,1.223617910095786,1.2901570059328042,1.253777404331825,,1.201483335512446,1.3506546429012591,1.2856856235571394,,1.210832768777874,1.1721340439388572,,1.2564216939473987,1.383165574659422,,1.3380397610151862,1.1875021927535898,1.2762709437556001,1.3160011417497077,1.3491029832223835,1.3201442408924868,1.34103867915165
B13_mean,1.170278403740123,1.1073896908464098,1.0832997126976343,,1.161954435407637,1.1234332131398985,1.139069938115322,,1.2382903457134433,0.8117301081049768,1.0806155724374853,,1.1828048030513036,1.169239164377205,,1.107062205954314,0.8285796427136529,,0.9318679636116237,1.1146851586505326,1.0422161867672053,0.8831235714135217,0.9046313821114389,0.7350613391025156,0.8810183852246644
B14_mean,0.8393540446949361,0.8657517882420878,0.7969370408915577,,0.8660673672642085,0.8763634027784344,0.8221720157885029,,0.9656274929896632,0.7661844226963291,0.9163490576829407,,0.9381787916892721,0.9398316282083424,,0.853924119590577,0.7714390069084907,,0.5354430342800555,0.8896069063771025,0.8330919210571021,0.6945934631073204,0.6659434928052876,0.6317753810300623,0.6202590922514007
B15_mean,0.7881116038309488,0.7363903068356186,0.6972304596766027,,0.7879478790157102,0.7330717497567399,0.7514859297282831,,0.8426239076276311,0.5132471893975401,0.6900982560492224,,0.8006117364118083,0.7898845495505946,,0.7291486920577838,0.4890272286280991,,0.6520984812519328,0.7941898064552895,0.7146774116097032,0.5860685109605049,0.5695683170961032,0.483631178231927,0.5553230245653163
B16_mean,0.5796566996544387,0.5517666769828501,0.5262435281860782,,0.6206883062809894,0.5460589924227818,0.5813656652722058,,0.6838874897293182,0.3390008317527494,0.5260746777338616,,0.6402173643109195,0.6767072838775795,,0.5698156751487272,0.3355791451182149,,0.47037781855274596,0.6286173887966681,0.5851404632486286,0.427252702662674,0.38962886875097874,0.3274727060928652,0.392030437848502
