,Q1,Q1.5a,Q2,Q2.5a,Q2.5b,Q3,Q4,Q5,Q6,Q7,Q8 (modern)
B95_mean,1.2785830108627347,0.8701812490027436,0.51562044481864,0.705632537210802,-0.8686760244117675,-0.3416476798644239,0.4453591164929496,-0.9895184339928883,-0.11606609014258466,-0.7004031717978139,-0.6774237127098972
B96_mean,1.2883462699117332,0.8355590945536423,0.4810657635742917,0.6990934898118661,-0.7934288195973628,-0.372305782753532,0.4983618234464889,-0.9917391865131004,-0.1018917553731892,-0.7143238813870713,-0.7198531315724938
B97_mean,1.254234547654743,0.7833400290556563,0.43088416783456224,0.7987563386528109,-0.7854793998712547,-0.27863778102932596,0.4268799871953411,-0.9891875205013495,-0.15930137830837424,-0.7209150471038608,-0.6735854869640283
B98_mean,1.2310853174618892,0.7869492829817871,0.4777150528829806,0.7745133488627798,-0.777124926172677,-0.36203317798406,0.46358360248246805,-0.9754798504364904,-0.09579514848293394,-0.7210757968213075,-0.7014483492514486
B99_mean,1.2139305262276299,0.7990953786276276,0.5104530717192712,0.706537551478427,-0.7181185913270741,-0.4387364468733367,0.5019222666463418,-0.9817549402966115,-0.06820082058242949,-0.7106408768473086,-0.7114353273911915
B100_mean,1.1901885744596998,0.7895167925630022,0.5429129665233651,0.6793523481357483,-0.7050890335889042,-0.549685695468086,0.5187807179682784,-0.9463308631198571,-0.0051064026111126894,-0.6864049462144719,-0.7109595529022854
B101_mean,1.1198653518960078,0.7657510594283565,0.6191371087748274,0.5811276703717905,-0.6890384680143118,-0.7983639599992062,0.6249309901758922,-0.86344401012908,0.08049717531873553,-0.6264316327294597,-0.7308114388000053
B102_mean,1.1628609282834386,0.6371403660139977,0.7835573720040208,0.3020004723074381,-0.38632363611756,-1.3230423586868567,0.7738084108118322,-0.6634458623527472,0.36598400771698936,-0.5117816905430738,-0.8398247263426584
B103_mean,1.3764340722170432,0.1578096599078376,1.2892695501769194,-0.6572040651254458,0.5837895240845621,-1.9111194969931091,1.2848862162939318,-0.2939067601428013,1.1752281429555442,-0.5272443648242623,-1.4055814109040194
B104_mean,3.052464046560674,-1.681072409433636,3.460858668732532,-0.17592267373346074,-4.864083165865827,0.6645585472433229,-0.9174799266712801,1.0537055636825812,7.056791212773978,0.9469471187382438,-2.19436431885019
B105_mean,-0.6438057590485052,-0.03573241227295909,1.5221744556565482,-3.343965714031451,-0.998798057437953,-0.49982853296791774,2.7677930840538805,-0.059390380871237373,2.949378319152321,0.13152399934343342,-1.7148432773413855
B106_mean,-0.6605320897874261,0.17200343009405314,1.9839142108928378,-3.5241310734805076,-2.623097762362303,0.25251674147052044,2.881644759925259,-0.3099532113370901,3.1891961703453395,-0.10140508318757965,-1.540161566633938
B107_mean,-0.9948682382956039,-0.14019067988437478,2.3265006955817666,-3.647397373642473,-2.4932844742974685,-1.2244271151365786,2.651673328795062,0.3346711636309217,3.1891535571096963,1.046926320214081,-1.119133539005434
B108_mean,1.324425869494919,-0.4626940795033824,2.628861759340832,-1.7919849800632874,-0.10101322550498389,-1.343794127325453,2.160008087697703,-0.21407093140161054,2.0233336361297796,-0.5296209030327607,-2.130671664262715
B109_mean,-1.5360260197937938,-0.46436824535871557,1.5163262189863633,-1.9249665069827195,-2.9493258670339144,7.540311219155983,1.4564417537674839,-1.650514514920631,2.125161742277341,-2.0971088750259477,-1.9240893717402343
B110_mean,-0.25677591569122477,1.5167839320036107,1.9306072865118624,-0.9069752714701668,-1.6829615757970133,0.72625270746308,1.7687276697018137,-1.7278693118554334,1.4657095567507918,-1.6209995871858218,-1.5182786324000952
B111_mean,0.05612039718983412,1.4749618773013133,1.2931562125707148,-0.6020386316253489,-0.8728712192248952,0.5648464752094773,1.5239081472108333,-1.8067568082604493,1.0514801853495122,-1.3397813066841804,-1.4963549978422335
B112_mean,-0.47472389547505095,1.7335008680441657,0.6264515949352032,0.3874877518124712,-1.9466160692584138,1.7078632042248059,0.7641079481135644,-2.07690899940751,0.478208401966105,-1.2163525544376743,-0.816349739205276
B113_mean,0.7437139483940212,0.30930875879990755,0.49299906650480524,0.7833132770076008,0.14128321801891286,-1.1820877141649266,0.25888407209454956,-0.45402584781037003,0.21525558711575427,-0.24632068961643672,-0.6101032247191179
B114_mean,0.777892154673082,0.4860823211268142,0.4661743149050795,0.6060040100492218,0.20947562279464607,-1.1196009389346455,0.39985203961831417,-0.6173454351918909,0.26990313336544025,-0.33564760525384235,-0.7221426447091632
B115_mean,0.5066543773136043,0.5112307025884874,0.17595918474741717,1.0220097220880444,-0.2744191280059328,-0.4560139108549415,0.09518616708753931,-0.7784031381380312,0.005047276862525418,-0.3225795998406356,-0.41743792419065284
B116_mean,0.4214162715414494,0.4424676313203347,0.08658945326583808,1.151882839282561,-0.48651167611537377,-0.24447224975315196,-0.14285013578951425,-0.6478307638844584,-0.09797224557372734,-0.1694386012861754,-0.23942646011397412
B117_mean,0.5040148715635365,0.42866667503294786,0.17315309135368415,1.1138857645544786,-0.3305506655561973,-0.3050300711812472,-0.11164316560326137,-0.6407077818489947,-0.1397805996488969,-0.2216267370562799,-0.3052098862254008
B118_mean,0.5675604982532666,0.47426906724168666,0.14559831703183712,1.1196672326070969,-0.3444676175028137,-0.16338234975240531,-0.1264390159422926,-0.7167233833845551,-0.15670415853360983,-0.2723321176764511,-0.3338866893085843
B119_mean,0.6064700273144792,0.48224051296006226,0.11474944537197021,1.0988227548676799,-0.22727144139179367,-0.12572307960185594,-0.0907020923565922,-0.7499760049556352,-0.20354007636664107,-0.30777290939566826,-0.38976408674919333
B120_mean,0.6254026795356481,0.5066132688328283,0.0884952594216285,1.0891632077853721,-0.21661628676535016,-0.1025418129252118,-0.08635794782619378,-0.7682009073091091,-0.18029297585525317,-0.3297330886399433,-0.4075310601782207
B121_mean,0.5748767277682226,0.5133627319578197,0.08217080146192286,1.1209887758538732,-0.2800330599118457,-0.05466176093763293,-0.09683672224118549,-0.7626589121560385,-0.18750563016389246,-0.34994225442935345,-0.3877328928667024
B122_mean,0.539659025581839,0.5265495355090999,0.033421097235572475,1.1247410541830678,-0.27615866155917074,0.03491204030497455,-0.08973599239493535,-0.8067321622097455,-0.23507738293225522,-0.3558256538296035,-0.38110093070194184
B123_mean,0.5282278963593954,0.5551909597690788,0.03156811734101182,1.074325063178747,-0.23998477237002794,-0.06712939059051647,-0.024125747474919218,-0.8176928409731847,-0.19508246509052954,-0.3641173881820778,-0.4023506797536737
B124_mean,0.5096980254925982,0.5978139327033369,-0.0007629410538405044,1.07126275270228,-0.29488281455810783,0.005050208806738016,-0.0061538953671003045,-0.8713110258211925,-0.19927837055910294,-0.3880515926798064,-0.40121959668339907
B125_mean,0.4936027031286115,0.5843699028787184,0.01918321855998529,1.099020806001604,-0.3242996310761505,0.03817621558172743,-0.01933510510343441,-0.8666581344607812,-0.22293507062462373,-0.39564590523735177,-0.3920884498769374
B126_mean,0.5251476644989814,0.6145695994404182,0.029436924626748913,1.013963051452634,-0.2006067737137468,-0.0962101298743718,0.059997458229960915,-0.8773543149136822,-0.16137758938169217,-0.42878739077975303,-0.4475029479349476
B127_mean,0.5359610717457176,0.6767180413322074,0.009094092926139545,0.9633666086643302,-0.2280414727502245,-0.08191133101206347,0.13311204904699545,-0.921704069941035,-0.18309365005196288,-0.4758325486973243,-0.4717824834138754
B128_mean,0.5297510194721277,0.6715594305361842,0.0011979573071074813,0.9914110308324251,-0.29703182288197155,-0.022477548524263972,0.12441882027711407,-0.9597425527693652,-0.18303806093072741,-0.49827875842513286,-0.44432813795417014
B129_mean,0.566909928151147,0.6635321055008239,-0.022859702110122518,0.963989981871801,-0.24227779499032545,-0.039581760517048835,0.16369256479376482,-0.9724720330404407,-0.20153979961509744,-0.5192385394871379,-0.4630789292119511
B130_mean,0.5326092753080907,0.740260613514741,-0.034733113221027845,0.8905849394758615,-0.26274514266423443,-0.08979465413107235,0.21227547424364918,-0.9788013955758365,-0.16257530779313029,-0.5322094070931321,-0.4675626181830439
B131_mean,0.4971417758524045,0.7066510241706712,-0.10418859579562013,0.9411761832724018,-0.28802940606643235,0.02950260809267153,0.2093972007379156,-1.039602562984037,-0.20451382905989152,-0.5443572756575767,-0.4400860628986745
B132_mean,0.4357808199587455,0.6952658465914608,-0.10342236960118115,0.9387461272190968,-0.2637926396345449,-0.028264409532409537,0.21499014608664818,-1.0073947491410813,-0.19191948443280696,-0.5217264493635178,-0.42770186016920325
B133_mean,0.3853285745497665,0.6808614746709528,-0.1361084190479798,0.9003101768160974,-0.18109256130865722,-0.036336777053649745,0.22031235412989808,-1.007768291903945,-0.23907246679449595,-0.5049381631320321,-0.3919432178863073
B134_mean,0.372851563152392,0.6412646862859172,-0.20228292526868227,0.9378069840297932,-0.19368258920154668,-0.007321750764145813,0.21548163777804866,-0.9838287624022934,-0.2706596465880179,-0.5116896318037307,-0.3655535141938386
B135_mean,0.27415983869954547,0.6244023910598211,-0.2754103051629104,0.9449909960105215,-0.1606927312641539,0.012377365113594004,0.17218341309380442,-0.9603584527767767,-0.2682947840623537,-0.46390495982291036,-0.30942291500840713
B136_mean,0.26657127462469327,0.6033759046328256,-0.30778404961474876,0.9353132398490118,-0.13105567494163053,0.024897021727090185,0.14526202987522455,-0.9332096290147992,-0.29856104808152373,-0.47030883560547787,-0.2652773747236269
B137_mean,0.14499957680721834,0.5857491369382254,-0.3140132625833501,0.9340588419076733,-0.11154640518092825,0.007046593022996268,0.11706763838243286,-0.91738181155652,-0.28711938854804475,-0.4178729423591183,-0.2121444731962394
B138_mean,0.16764111372005983,0.5239902537319445,-0.41221826171486803,0.9421395675951185,-0.0847171019651529,0.029665307956892706,0.08581885844324416,-0.9034394349683228,-0.3115646423284408,-0.37904035087577476,-0.1579158185446187
B139_mean,0.12078758605260297,0.5156941860510572,-0.37326029016015044,0.9155550614663224,-0.0763429122802467,-0.107628946350064,0.0810261280878146,-0.8221374776524412,-0.29589824968284295,-0.3017226762573526,-0.13851194485747387
B140_mean,0.20435070827024082,0.5652859452463184,-0.3764840519221769,0.8228341815662925,0.01725366170828116,-0.2233147026077136,0.1162182917422339,-0.8144610941109435,-0.22337564480928226,-0.30412019875326374,-0.18745998666551883
B141_mean,0.09898090006539936,0.5992208875644193,-0.4270677779972007,0.824554279532148,-0.0773652589959149,-0.1804835664798912,0.15352583750745558,-0.8622200274074481,-0.2016625665335742,-0.3228266512395175,-0.1505210589814226
B142_mean,0.1879297695149162,0.5914143885633663,-0.3186103606696649,0.753028844247075,0.08879843218875123,-0.33623152009765894,0.18729857598208838,-0.8246916692414243,-0.17303827703517802,-0.3361500336856194,-0.2254183136272723
B143_mean,0.17780898864520345,0.6091951400637945,-0.2020723505834792,0.6297642595044495,0.25709307646016816,-0.6011249737127552,0.30569120442128567,-0.7797618612141203,-0.030977387598666774,-0.3569514009037535,-0.3324479858700974
B144_mean,0.39835914815752343,0.7259113318592654,-0.08948500051346397,0.4160711743323675,0.3184042617004966,-0.7741431513664423,0.4627125164008833,-0.8099452604479913,0.10835137708986241,-0.4135795754457641,-0.5071290805663005
B145_mean,0.3226322360979484,0.7275726751929141,-0.03154964476237911,0.35822233650434826,0.3842351385601706,-0.798116579764949,0.5813216652256394,-0.8541689928424132,0.1494650381831603,-0.4973522342911358,-0.5725626920314165
B146_mean,0.6982936976861003,0.5063291441523023,0.38728194982041875,0.041842323034505614,0.6045203114981698,-1.3713326868746654,0.8275303525107041,-0.651299884767171,0.4393861349902169,-0.47531664336025575,-0.8238428617972244
B147_mean,0.37586057923162486,0.9061018367161182,1.028784535155877,-1.26049197955014,0.18222513462333653,-0.690204228881265,1.7910081813640373,-1.044351720092983,1.3254300769911915,-0.9778404810939979,-1.514873641166034
B148_mean,0.1710071695475449,0.9516088677727075,1.4895480495003701,-1.8715375905089622,-0.40419202326189163,0.10187996858150981,2.161318445448169,-1.2185183058961508,1.7077229695898286,-1.2518596924118894,-1.7562950553374497
B149_mean,-0.15273017340357345,0.7271833796048998,1.6551123982904623,-2.2402271530828837,-0.7291428393346069,0.9829117152297457,2.428230019004547,-1.3339314732847851,2.092255359987662,-1.2621956682994895,-2.0463991084399376
B150_mean,-0.6225947248531932,0.4681582503591396,2.305135796746695,-2.391952570520674,-1.7844975037022208,1.6690733346066584,2.651542373362287,-1.3389580404651409,2.56872428617425,-1.5818309709880525,-2.0569162675007426
B151_mean,0.2735948071747663,0.369095966908324,2.449572082504725,-2.8395944896136944,-1.1906615903583397,0.3922455354718481,2.529401953901023,-0.7596609273394039,2.8904470609417894,-1.2237952351685883,-2.107130095347515
B152_mean,-0.034119000929748386,0.3944640455275159,2.800564775216754,-2.7238619182589723,-1.6436133386353629,1.0836194955777843,2.562378853452587,-1.0557791377884997,2.8857458773188394,-1.4222319336657008,-2.1802631025622414
B153_mean,0.2658993505753674,0.13776141668329459,2.874353591873435,-2.6140832352562313,-0.9622951688649956,0.49695562645093444,2.5187502905181396,-0.6440453157180802,2.5635984070162223,-1.1801697079200406,-2.3633168197089627
B154_mean,-1.5492144529924106,0.4961410633603517,3.3691134222334886,-3.1802024789989396,-1.7806078512800736,0.6664766967352083,2.625394835488282,-0.15144325252235455,3.0753132878061145,-1.2033700653296702,-2.0092676820037556
B155_mean,0.5026760953561149,-0.04275087048126233,3.307516351961155,-2.2553422167158446,-0.7187952009051924,0.7197049890415743,2.3940283701560694,-1.1987049211360201,2.4931357986218567,-1.5654009490309764,-2.361305555968459
B156_mean,0.10904572865851958,0.04592520586604456,2.4798675954284417,-2.1653376324140927,-0.5473063766092149,1.2351599330097593,2.4936460730571786,-1.2522652402832606,2.312770112448868,-1.5055633666795327,-2.4161925396083173
B157_mean,-0.24725279828062302,0.2488556862784605,2.5524717158464716,-2.090771256147075,-0.749926188421958,1.6058196464266674,2.4041138729785585,-1.2881850212980173,2.5839851522011186,-1.6344667032542015,-2.5214210870738314
B158_mean,-0.8230666054809457,0.09217120213694042,2.374313201064392,-1.963333687821046,-0.939186112081984,1.838727850379092,2.539159710933166,-1.320513526554212,2.8193527737731965,-1.798154799186597,-2.442708344508317
B159_mean,0.08043494515977873,0.22596272998604447,2.4587022953504074,-1.9122094164971457,-0.6127089287734515,1.3367323305328027,2.3331026312857546,-1.2048598923788207,2.665151826477238,-1.9176481543478112,-2.4994784272038215
B160_mean,-0.20647953302425445,0.5215381953301046,2.4205471168479464,-1.7571336621393832,-0.4396129346471361,1.7119043253834114,2.1680431223401513,-1.518467851041796,2.256889656895459,-1.763025061420853,-2.493102607679548
B161_mean,-0.3000451538665775,0.922067212127391,1.980105516606094,-1.8367086406184432,-0.5674638590120329,1.5475887694045114,2.1268465727655523,-1.5437211346453097,2.1778140890558304,-1.6020431242072704,-2.3085906167810473
B162_mean,-1.0736015351114812,1.279783946996889,1.7967229050390712,-1.9593082001629638,-1.3812612590747821,3.2769460697655175,2.0179391756367866,-2.062586896432417,1.823143663472542,-2.002453220640703,-1.9469710998827843
B163_mean,-0.19556157176967937,1.2910660286050288,0.9860152986880681,-1.6761490420177225,-0.09560011755322521,0.03632021712126952,1.927660035879235,-1.2389123523614205,1.6056117732954078,-1.3125522395928908,-1.530402232641159
B164_mean,0.01982922122600708,1.5249045163585517,-0.22212395493734075,-0.7107623803345031,0.05890610737131975,-0.03724077579491973,1.2584732436560446,-1.276493217681119,0.6164235819910934,-1.1566829445580258,-0.8609174561270583
B165_mean,-0.3673439023526929,1.3139260548875533,-0.3010154684887046,-0.001360828925051504,-0.15844565350828993,-0.19882120932594713,0.6867902658804814,-1.0943770427946438,0.18110959217801445,-0.9142021875922369,-0.23306235209597523
B166_mean,-0.0972041304352892,1.0695681327482647,-0.3093848063370279,-0.038440639049773594,0.5639910058802755,-0.5561775977299357,0.3431689395999059,-0.7408634200199037,0.09407347229541675,-0.568647672041129,-0.20730981427606124
B167_mean,-0.15246131022738163,0.8889407006563722,-0.5653463777752938,0.13029615050054938,0.5368436241089917,-0.4310727806245762,0.1979633943699928,-0.7002421219097601,0.001064912353752024,-0.461844448914576,-0.022716793190005247
B168_mean,0.4284771395715852,0.8353756412395665,-0.19613507802102867,-0.21851772911060557,0.7880645718014314,-1.1751504986052825,0.4710884990643416,-0.48996153724694197,0.32043262757996605,-0.3897090512520624,-0.39302055098187133
B169_mean,0.4406395068415296,1.1076450848535617,0.3896374126930371,-1.1132903057404553,0.8979335646373314,-1.132647147182027,1.1980100117975383,-0.6033840847471847,0.7750698050286771,-0.6781660684863676,-1.0683207981883052
B170_mean,0.03717645462994033,1.8138646493858008,0.15611385494603128,-1.0458217105790617,-0.3233203229504091,-0.04389603134615629,1.2873962590354053,-1.1624368765540796,0.7284825390108361,-1.2910309469325965,-0.8495334346498302
B171_mean,-0.5871124203805593,1.5687123330396726,-0.6763406473596161,0.030884686532250762,-0.3347824250024685,0.31074055211264595,0.6777402862433273,-1.207791204855536,0.2415350793167757,-0.8876264042249008,-0.3437323702353928
B172_mean,-0.386398891189604,0.8277721320356958,-0.6917397654408989,0.36225042463588514,0.5638225174012648,-0.19897317509649273,0.08718618306999812,-0.6666734360897101,-0.02731259273225494,-0.43904080229055653,-0.03617712385170781
