,Q1,Q1.5a,Q2,Q2.5a,Q2.5b,Q3,Q4,Q5,Q6,Q7,Q8 (modern)
B125_mean,0.5397797059143002,0.47659573371222264,0.17528397830912512,1.394575314588543,0.13729590887533052,0.2871068110707469,0.008333787427850731,-0.5459463977711384,0.04415800250029919,0.1268264086969783,-0.06217435081334379
B126_mean,0.5981209554039287,0.5285463069968604,0.2005681034176618,1.3764826210512033,0.2491344526692887,0.20850131168190736,0.06348193133595084,-0.5330678055969675,0.09501213534767054,0.14022036608907415,-0.09271803893803875
B127_mean,0.6274395547322873,0.5806335009653292,0.20363780197955111,1.3629472853105191,0.25465135966670394,0.22352279163436,0.1115915662623591,-0.5742573052604218,0.09201983996458397,0.10518184055989863,-0.1030346128941037
B128_mean,0.6200496598583084,0.5700814309123214,0.20181792855206954,1.3762621740624779,0.2085296213637265,0.2695174823819485,0.10680925082545135,-0.6113482114535596,0.09746360672904886,0.07530335996329017,-0.07657649868498337
B129_mean,0.6526068166891897,0.5749642500924872,0.19890057470307282,1.3652158149709324,0.2519375103001772,0.26435103734202836,0.13307888130849213,-0.6139210955389663,0.09455039337730646,0.06617009946844336,-0.08820935252816596
B130_mean,0.6443477245101793,0.6262708994408378,0.19664330419244047,1.31692735231821,0.25046009356701443,0.228615253924452,0.16330830971719418,-0.6247134252371103,0.1166337335875925,0.055919782602737673,-0.08632446012480803
B131_mean,0.5947557728846364,0.5535152087356038,0.17509126039860037,1.2773091386329591,0.19972510058275153,0.34809460430198624,0.1607809145781456,-0.628218618282954,0.12515322181342178,0.05785320133014168,-0.07512350803296494
B132_mean,0.5680977712923352,0.573960199717686,0.162269449842405,1.3153914561874023,0.2259189913804982,0.278907825093163,0.16106866838238998,-0.6473646950767781,0.10435437876821138,0.057129349582298525,-0.05904856604918843
B133_mean,0.5244465942907337,0.5356603266763047,0.15319882247211136,1.232235337722393,0.25400391470367845,0.2967926770224181,0.16351584896538685,-0.6067762366614318,0.0959445294859422,0.09254498943990616,-0.03272928156556836
B134_mean,0.5203561154544635,0.5172981413645562,0.12706245268139937,1.2679348300319897,0.24877046468278774,0.3182040952443042,0.16174348925075022,-0.5711335859553444,0.08115230657283795,0.08930335077759351,-0.0040777022115033425
B135_mean,0.42717659381248674,0.45535213088734555,0.08949174409660511,1.1893087568311491,0.22256195956187266,0.3475208620880881,0.13054130019407226,-0.5175120629650106,0.09152023655319445,0.13027666861199652,0.023811692251863182
B136_mean,0.4103481290839146,0.4188924755264296,0.08146862736238761,1.138983549197069,0.22110311519773818,0.37509163093886866,0.11566722965787238,-0.4495592848322906,0.09146219570972551,0.12952033188928536,0.05699900227942888
B137_mean,0.3398374302113845,0.41918520513428825,0.06349658003675215,1.1517347396510633,0.23168753875503076,0.3389004955465748,0.09497951367840135,-0.4784207848621213,0.07319925045906958,0.16554910047702184,0.10683928535418868
B138_mean,0.3388036203845565,0.3697782531994834,0.022435695424662647,1.1268918842205615,0.2304471480758102,0.36187271278005384,0.07634172524244068,-0.44768572347188573,0.06612243388116613,0.21448060496648097,0.14927251796675106
B139_mean,0.2906602000554931,0.3317638016758896,0.036519785869294205,1.0488721332004731,0.2055683941310092,0.289968055055949,0.07061211409598464,-0.3324499405759568,0.08246724988774087,0.3056692206657856,0.1474987441522097
B140_mean,0.4172701985083472,0.5316747785548979,-0.005755418063078485,1.243503047901437,0.38997953554146136,0.07100964650109826,0.08750555424957952,-0.5451079235495053,0.012321862824171432,0.26582329192490456,0.1803508926437018
B141_mean,0.3283502835351165,0.49350949617233314,-0.021345750712091948,1.1592919044895793,0.28966803914938694,0.1364131242392666,0.10728289868022417,-0.5533632357094306,0.04998677624726499,0.23267825596754033,0.19064947512101021
B142_mean,0.41588900423628955,0.46958727533380873,0.08969747447242916,1.0668521279084895,0.39956637930973365,0.13718544502246754,0.14837312332876368,-0.32182439210660607,0.1603679493935474,0.3746779061331905,0.13222991388178498
B143_mean,0.4710736589280469,0.5673689114808407,0.1455649354523054,1.0886287542013173,0.5789008702083245,-0.08034278752604535,0.22663961158935442,-0.3115624626182675,0.22188397753576058,0.3863196198292148,0.07024883803863155
B144_mean,0.7003553436520039,0.7573175405751,0.22422050373073346,1.0731450491349868,0.7433575234202628,-0.24386293734719963,0.345520130149866,-0.3700948154045336,0.30521563666340334,0.4045878102572077,-0.04575669469334819
B145_mean,0.7018035804717005,0.7861209565737759,0.28469025286032046,1.0610608794290033,0.8239259826022184,-0.2279018025655949,0.4326955271197344,-0.35838183605038926,0.3684322943427642,0.37053103620696864,-0.08703408709723923
B146_mean,0.9733844011267411,0.6543390403773338,0.5588131096937025,0.758881399720513,0.9781783368918647,-0.45838968234443284,0.6015891847542006,0.16368883390283698,0.6624630055290123,0.6514573517297498,-0.3049505850631971
B147_mean,1.2091466364182106,1.3672840303395304,1.054895522858515,-0.03239539626615144,1.197577385836255,-0.15317532604195225,1.4086431121401763,-0.42578375398176826,1.331955404019402,0.17581850856780556,-0.9534286488383356
B148_mean,1.1479381646496563,1.4956705266878247,1.3377098601120647,-0.6391839097108657,0.8614085246551038,0.44336319536576463,1.7172323290067701,-0.732202058923667,1.621989965610555,-0.29116520856698236,-1.2498230198874936
B149_mean,1.0983916606076565,1.632784100596312,1.5396021325129678,-0.9398239060579072,0.8129125677668143,1.1244915490390794,2.0761491769369105,-1.1083688497540516,1.978359876746971,-0.3130574756129596,-1.6684537326626288
B150_mean,0.4174626881656202,0.9999221766483818,1.6054822976919194,-1.3890404846132605,-0.3099361758090007,1.587846874675246,1.9322799142963214,-1.0467199295592744,2.0503109013041203,-1.1668645786658336,-1.693135401985676
B151_mean,1.5577122280240658,1.9027185575063847,2.117510760079273,-1.8986228783308745,0.5568295886378739,0.0709780324462687,2.530733978802889,-1.1884593742238578,2.6047268984877525,-1.1802034719104575,-2.202755958214742
B152_mean,1.3094890113343376,1.8726650521005048,2.380952578630029,-1.6542055915773608,0.14721553296083364,0.9127491090254144,2.5199877747859807,-1.5609053694497057,2.6378074428169245,-1.4168065726622219,-2.2271219059886938
B153_mean,2.2991773817386454,2.574673688273441,3.0731304562042676,-1.2011762024437131,1.4455593107194045,0.07805960621265963,3.1359693564130193,-1.0787430104065268,2.784745688779012,-0.7745893988370476,-2.844116294210249
B154_mean,-0.5267039887103062,2.1169645560628343,2.656973364693449,-2.9081698994042497,-0.3068644277572945,-0.17710981597936154,2.733942914216942,-0.943599666447612,2.50323617379463,-2.4272622544476046,-2.500403249500042
B155_mean,2.4906262599020654,2.102693277171017,3.3333240226401935,-0.43530320414246704,1.647238188352729,0.7776896363021519,2.7529168398401627,-1.4541162048093845,2.8074156663612295,-0.947527103907843,-2.3940205286637912
B156_mean,2.2509949923152788,2.2654980357203,2.8047559759131717,-0.16052307227732115,1.948118939444784,1.4848094832408953,2.9045669144176394,-1.3443124622317337,2.7532648289262673,-0.47633574585835786,-2.403769696336249
B157_mean,1.9496779060943952,2.3322263791391946,2.869914669922546,0.019890779747538,1.7294591316808445,2.0505614199909252,2.7267592550862076,-0.9353444220950906,3.0935955472086922,-0.3334478710022953,-2.3772384562869995
B158_mean,1.48188435819545,2.6003423396365144,2.889521718701418,0.3205355882332432,1.73656443292801,2.203655417633369,3.1699001136223317,-1.8010731939642928,3.4074523280426097,-1.4396603245651165,-2.5955323435506923
B159_mean,2.4759652424566503,2.527211906312624,2.982262420219695,0.48750520705170647,2.0808579443975765,1.8490713631653641,2.7951237020387993,-0.662965390447869,3.350484079584096,-0.8429481171039696,-2.3202206879251506
B160_mean,1.9057540435915625,2.10953669451532,2.660478605220155,0.4334201296557729,1.8089395849491505,2.358261308708031,2.2359938687007412,-0.36609267261124495,2.8321933681047047,0.2547672490304919,-1.8779715092931524
B161_mean,1.398911303699678,1.8998178547555695,2.0446789816243545,-0.0762447193287663,1.2544423262284845,2.0024906759306447,1.9327637481264668,-0.5235652369354407,2.439881253391253,0.14224675278415372,-1.6629511123510847
B162_mean,0.4207990119601558,0.8338159884093713,1.4671559246766668,-0.7786391049518001,0.050395337481525984,2.9104313581933305,1.241058352340944,0.026608435872982436,1.926785431759406,0.04861187455812027,-0.9698530356559004
B163_mean,1.0227202561098392,1.5722790018781692,1.2076812383940474,-0.32490663319462665,1.1040244049810808,0.7046531291543902,1.5130748246362473,-0.1136502271641481,1.7494928742038725,0.2427769115043899,-0.7822697567875603
B164_mean,0.7983148124386099,1.0648977964651671,0.5665470928285371,0.1378091025679845,0.7290609095447609,0.850459354467273,0.8841825192258632,0.21408637185246568,1.12434995479445,0.48184891717407385,-0.16721676084335388
B165_mean,0.3049615631897159,0.5132202271047483,0.4315091838473077,0.20091487657527518,0.23674257224719802,0.8191341585707607,0.47162632498952145,0.4701087519471621,0.8491925834128196,0.5197707889979708,0.1581705006005582
B166_mean,0.5056150984829457,0.7263087053948962,0.3479199003681299,0.48299629145094874,0.8039611425914562,0.35088492372887603,0.32697783523301405,0.4295881544666008,0.6392760574170768,0.7470753954472255,0.2889023976108184
B167_mean,0.3735820155909912,0.5497767146591082,0.18755833474611863,0.4919378721279711,0.6776597469959125,0.389554761574736,0.22039688193355916,0.371820023227274,0.5319257241939702,0.7026902920460139,0.3807854713194791
B168_mean,0.8466596548873732,0.8109189302058525,0.3379874571682266,0.5184477034300882,1.0921714277259567,-0.25538262235832226,0.40331662765455106,0.4797763959459849,0.6469257532886359,0.8869358855894655,0.1658615546441798
B169_mean,1.2471031232276886,1.4421251657476206,0.7440281612201474,0.11491719022819953,1.6706998096474457,-0.42047656850502674,0.994227977398541,0.3417285611523213,0.9972511952017367,0.7904999895866205,-0.3878497278123534
B170_mean,0.5549200334038108,1.0430094576939934,0.5237471935589015,-0.3734922089543609,0.3081336931747572,0.6534946310570636,0.8129634526754147,-0.0641805942625965,0.9593589394632436,-0.25712640888056026,-0.3238445186653494
B171_mean,0.17480341397628513,0.7394092688577821,0.20872120693781304,0.3189463065277202,0.18288437661506426,0.9259393566387372,0.4634049696178172,0.030726133186786235,0.7434680332956479,0.29757929901633245,0.07269913185599647
B172_mean,0.200237079263038,0.4413798746809501,0.12116509075220933,0.5699052218744369,0.6072479379534055,0.5343089307776789,0.1503721209954167,0.3989604179194917,0.5085228511693032,0.65241959442892,0.3114816551273668
B173_mean,0.003453656013329,0.19630469815855237,0.0023855583584198236,0.48926442287219535,0.6109165897671699,0.4235554035792055,-0.05110519860548415,0.4489722852070113,0.2720803185953514,0.7412404806643007,0.40048915121614476
B174_mean,0.15939059730340271,0.24650437486359628,0.028111309583123002,0.5532241400501862,0.9010806272307211,0.1378476963959138,-0.05458116270100126,0.5064405078733172,0.26650477623239444,0.850544237776287,0.4303425232759649
B175_mean,0.08601100745017286,0.2877059656683009,0.019027047004623286,0.39257910049774647,0.7956396556378212,0.4643005047049476,-0.014748906010838917,0.32557524615622924,0.2968894330545348,0.7880201861009117,0.3697441911407985
B176_mean,-0.1527174924783067,0.16138116273013148,-0.044239119354054855,0.48524377165026333,0.6028800821153874,0.6087394763019963,-0.14978820125127879,0.5343518977151127,0.24026843646167736,0.7067337481128827,0.443403232853891
B177_mean,-0.19009091525707839,0.06491112574840312,-0.06572297014663005,0.4398123923812388,0.5884319968695053,0.6414733898943547,-0.19758971042270068,0.5258292923428314,0.20958536626953106,0.6264762952348908,0.47448352940483557
B178_mean,-0.37822064743831074,-0.09007052538201274,-0.18062968174565242,0.48184488519952096,0.5046211369663081,0.6219344258847807,-0.33839426772339687,0.6481671761957202,0.11749070992280737,0.8318031412897875,0.608379953125459
B179_mean,-0.36950020829897806,-0.12669116172700162,-0.23382685705117223,0.5282872948021977,0.6729487590284184,0.37908306782732165,-0.37990211736216756,0.6543358832737934,-0.01762882212719713,0.9100880517360788,0.656513437378945
B180_mean,-0.44443905271916023,-0.19919391131476405,-0.2522558670327118,0.48586467606939265,0.6375750942557534,0.40192667536496446,-0.4131109435670267,0.7726727413711306,0.0050556994831470895,0.8318393748911931,0.6793116974815671
B181_mean,-0.568582808112855,-0.2700602577340531,-0.3570455397639856,0.37872791347373985,0.5466090008345471,0.4235119008048461,-0.4627140971322783,0.6902068629174002,-0.04522886941662001,0.7492453694462607,0.7162477170246163
B182_mean,-0.5651627547529664,-0.3001777089280585,-0.3388536799569494,0.3985524155145341,0.5687512227653981,0.3936389763483982,-0.46042479916753903,0.7172881581050105,-0.11123232003714977,0.786551814818484,0.7015934215669606
B183_mean,-0.6273691101808003,-0.296894143458504,-0.3435947113757725,0.34522066384446765,0.5788810799790319,0.3781088044641483,-0.4497206122990376,0.7216305334630208,-0.11774549556086598,0.6806427087017505,0.705049958809502
B184_mean,-0.5911239261173279,-0.2988864100129521,-0.36476589788757396,0.31379034055441346,0.5867085723629447,0.43181146305601203,-0.4165856344156216,0.6742344830531987,-0.0928211065908426,0.6727074227754501,0.7086035700394026
B185_mean,-0.6144982171003541,-0.29049306856601653,-0.37163055861758065,0.27579659551589775,0.56701835984179,0.48598526153631105,-0.46114927666583566,0.7195686780831351,-0.09133837291948528,0.6184966930970232,0.7401687103662994
B186_mean,-0.6267099729811066,-0.27369948358707896,-0.36724526796405305,0.2909877079691129,0.5577980920130825,0.48585481692556004,-0.4544392653898749,0.6762654004134345,-0.10774880580127305,0.7315996867292945,0.7142281019478682
B187_mean,-0.6259099777201261,-0.16943963159680694,-0.37404183063897767,0.23024451176867783,0.6795491049634863,0.2927397832268984,-0.41633735126594223,0.6536772735408559,-0.086276037866486,0.6869429604862896,0.6968099384952399
B188_mean,-0.6030223587007763,-0.24509663406036195,-0.3406246070407912,0.07238520470754045,0.6469258253652809,0.27335886400653703,-0.3677808066701091,0.6586920342409732,-0.03272788850884347,0.5034531425032539,0.6349314510375197
B189_mean,-0.6651302607240998,-0.2610126392232341,-0.3493002175577935,-0.10295842490568949,0.5901802352789508,0.3520244568587243,-0.360710466515383,0.679856691016564,-0.04786798328683709,0.46074290249844696,0.5863950381052603
B190_mean,-0.6609780399222869,-0.18194296169886154,-0.23634171067494536,-0.13856283372992403,0.7133273727898787,0.22549292958077707,-0.2514760666316589,0.6843676998161087,-0.03144755438874152,0.3448330843474474,0.5437162684731492
B191_mean,-0.5633266920098183,-0.16157795370256056,-0.1565716106812005,-0.3805913165208537,0.7684408778894717,0.19876580108791164,-0.1832096596920176,0.7205428848807774,0.04826385105133063,0.09374232479854833,0.3518146212915503
B192_mean,-0.6288437517520549,-0.19590811281768925,0.00442776073131416,-0.8166868917657574,0.6408844772915356,0.3657043209342461,-0.04667684581273443,0.8641221834890307,0.15161480655385,-0.20248844894451246,0.2192344338350158
B193_mean,-0.49719074022825865,-0.06451799145007214,0.06473163653965906,-0.8644658510094604,0.8969152406616457,0.2120564338378457,0.08886028897398632,0.7966348639184484,0.19287746304179038,-0.5095864738847087,0.11378912666903264
B194_mean,-0.4338049071248518,-0.016006483551508376,0.11546354941870283,-0.8973038852638414,0.8074915672652128,0.3541809278659015,0.04777261081928931,0.9003707076128646,0.28194934582327763,-0.22724430219214836,0.13253261541129854
B195_mean,-0.3053488337182188,0.05827639497613286,0.1599017176429009,-0.6543851203641644,0.8681799799573093,0.3637045694999532,0.055707485633670124,1.0596164819103806,0.280508560802346,-0.2102170484182803,0.25729668317055493
B196_mean,-0.2028651217937137,0.11304078594073806,0.12378051985217511,-0.43659021062859493,0.9564765236791027,0.2897728277548539,0.032636251417274054,0.8977952932406976,0.266384353971909,0.011043468637816127,0.37467529811663464
B197_mean,-0.14131702013522082,0.11944023681320663,0.10048146235402507,-0.159406510284507,0.9354390532405316,0.42485626905414525,0.016794513220783916,0.8600106245295732,0.14425191619234512,0.14846659680237423,0.49098428493127516
B198_mean,-0.19531611129788187,0.11829794173455561,0.04004488726438489,-0.052451158025425715,0.8050314895312684,0.34882716859543883,-0.11254190905855048,0.8859410817733088,0.1304735139837825,0.26752663021013817,0.520854534181137
B199_mean,-0.22666954519804222,-0.02994422933256668,-0.004172145370852025,0.15121632605337165,0.7252254108747856,0.3474123090316262,-0.1447563294177688,0.7917314144229646,0.04265293091063944,0.24267295053131901,0.5147704025834142
B200_mean,-0.23324118725048842,-0.10325127483318097,-0.03482973961366705,0.2966259231479157,0.5874134089909281,0.28257988484731333,-0.2904336026867958,0.6282472884606942,-0.06953144314959082,0.28040332006457225,0.537240974110123
B201_mean,-0.37450356516311756,-0.1982454836255065,-0.13901727874549086,0.33861657223316516,0.5701934737834343,0.4127084187625476,-0.35661443116912706,0.7437101654856506,-0.1244795426765538,0.36145230523350075,0.6539572874758263
B202_mean,-0.42121818414017215,-0.2036741765335014,-0.20663559527407716,0.39403101022660353,0.6916557016186576,0.1967251208571221,-0.42544615974188577,0.8978232120465318,-0.15379687438455195,0.44895262206116865,0.7145019963960255
B203_mean,-0.5298017863104637,-0.3102551591314316,-0.25193264135484555,0.2833057264611843,0.6093487469093745,0.22858547478453417,-0.4716548370145929,0.8160323027538248,-0.14752886002759258,0.5564494779576319,0.7288015918991936
B204_mean,-0.6206511131671137,-0.3734715592660434,-0.2795021010884753,0.2581472166075691,0.47339063281289395,0.26583959932144885,-0.4921923098573345,0.9241322915513102,-0.22654871237697788,0.4783547523583888,0.7803329616755889
B205_mean,-0.5195676383466415,-0.336956890227092,-0.32903175681831137,0.29296586880777603,0.43345395009485055,0.21957359601626378,-0.4794012712846014,0.7564694773009725,-0.24901736522765064,0.47053130396962606,0.7304768353883889
B206_mean,-0.6041932965496389,-0.3511461561081065,-0.23030572903674787,0.2400140792320793,0.32213512816869355,0.21411845769694718,-0.48129968244446075,0.8353544682346631,-0.2705939406783899,0.3742270336945361,0.7043152016176596
B207_mean,-0.6348237899470865,-0.5126786979774701,-0.34748570934397044,0.001677389023120774,0.17590025246419946,0.2302110947138666,-0.5453159911603532,0.9077853543014127,-0.2580936932337609,0.13096226766684615,0.5996715957651088
B208_mean,-0.5994336683030501,-0.37444130221801103,-0.2577503697100419,0.15101892629241231,0.3413844752741639,0.03214377857886642,-0.5398639478427703,0.7613137309339592,-0.2733366156471893,0.21263179764950044,0.5082888146479295
B209_mean,-0.47542733540817295,-0.4687909780665412,-0.19110515743406362,-0.07714402784306337,0.2844170823871938,0.30622652250799043,-0.3989460715660658,0.6993464621214619,-0.21278692317625375,0.0026810383062400157,0.3308618040581971
B210_mean,-0.6850996148221054,-0.4242039145362894,-0.2152567170876217,-0.18885091498508394,0.02085689793286719,0.405835795931695,-0.48876218265098903,0.7155559537662287,-0.2441139614695119,-0.28818782427190065,0.29726521853693066
B211_mean,-0.5860311464700286,-0.45933532452673803,-0.10232209809190833,-0.33370045934126047,0.24602160183365948,0.18929988281878385,-0.4190799251347123,0.6606975773573797,-0.20879803932383326,-0.3467641928790644,0.1518239071434779
B212_mean,-0.5229304650516666,-0.3927710071294437,-0.08557884472306111,-0.4296961147514936,0.14713165283512789,0.2722994809794139,-0.3533052624203186,0.6889390857544762,-0.13644812543591175,-0.5239099314440225,0.07612255497027841
B213_mean,-0.4873237066541408,-0.3253567182563545,0.02726506014104932,-0.5420542446595963,0.27417213737858415,0.24682196776861656,-0.30788727148582246,0.6334945107810817,-0.20491126411613778,-0.46567711591392347,0.06899788531288266
B214_mean,-0.8285685072711265,-0.5167178387593994,-0.14653961867248108,-0.6690575498893033,-0.09705009132571465,0.6164058272566827,-0.407947927300609,0.7399115947903011,-0.15162004163125184,-0.6957817762520329,0.09823391032876752
B215_mean,-0.6091503223998924,-0.31076591342641996,0.025864544282251385,-0.5033453210308146,0.43435151310966214,0.14042224766867165,-0.31428151752526673,0.6529647283723452,-0.18597856435358126,-0.49993930189927666,0.0852128578858011
B216_mean,-0.44786450482007667,-0.30883170558753703,0.07945074250159799,-0.7358741317174156,0.15490205801915316,0.6649543882568806,-0.2293559478655745,0.7819471416916198,0.03596967606970603,-0.40180057570112027,0.09315406694976676
B217_mean,-0.6819904307863282,-0.10946416640633412,0.06728970654399939,-0.6147587406254206,0.3773166812105562,0.3823345370503527,-0.15020964598227335,0.949831307854623,-0.014883939629219505,-0.42496412587165994,0.10860293840266312
B218_mean,-0.7452193077643019,-0.3201559971580832,0.10525187745715343,-0.7675954654477181,0.2801973488038231,0.5367482717579033,-0.20276545915833283,0.89607936624736,0.13674791068581849,-0.3183398172428517,0.05963896566439412
B219_mean,-0.6068512439946522,-0.3305470862270203,0.028079497357567672,-0.6982915037255694,0.10594803343894371,0.7888666764385002,-0.21724736964273053,0.8195314430967793,0.06184525675208519,-0.28898423219683644,0.156090235645812
B220_mean,-0.5252215925837604,-0.2729000597342769,0.06121352692939201,-0.6674068186312444,0.4249386711266548,0.4907966250559435,-0.16941784903903714,0.9136205845733533,0.0894996872175334,-0.20118338993767546,0.22410391176366581
B221_mean,-0.4171653983321499,-0.15040510199849352,0.22965265756541495,-0.6455843239075895,0.5189612893462617,0.4756389408987115,-0.10047916772487817,0.883825087535638,0.26934205386077026,-0.08745718070259713,0.111678216649378
B222_mean,-0.382451395382304,-0.050413174609881546,0.313120399682538,-0.8395054554464865,0.5820284875996606,0.4857359424727231,0.06999586258600989,0.9682157754709132,0.4157905502119548,-0.16104799823307128,0.01574568039094312
B223_mean,-0.9370243065175188,-0.3751982985479011,0.10297691272400393,-1.179007306647324,0.04190091437035865,1.5140492346282561,-0.1876545646947459,0.8374047463927506,0.2599757474073409,-0.1746492773852226,0.18503411568111178
B224_mean,-0.5749030651513909,-0.2196805178097533,0.22806346215636528,-0.765600994375429,0.4220024100293542,0.715892913186735,-0.10758515879340523,1.0333362919279332,0.1999878437115201,-0.04409570756512341,0.3637810736241742
B225_mean,-0.4187350577454435,-0.5131315965593922,0.437853750097916,-1.1207960390791751,0.17369059724710467,1.2061342403651838,-0.01288359927093675,1.617941707277465,0.5488448750355102,0.2724077064601884,0.09000478190147186
B226_mean,-0.3889385225979761,-0.09666465565388423,0.3505555613809522,-0.8568245466554903,0.6394799799416965,0.5737296183537844,-0.0601299727846132,1.3332125493704983,0.3033774192037701,0.10436861337572165,0.1478087566774095
B227_mean,-0.2015268229730727,0.28658965490990396,0.5595522893407322,-0.9235233769086789,1.05669409259829,0.42012517031942415,0.26981796118904705,1.0581374275872903,0.5285348729250768,0.18924282647891186,-0.04156478394388423
B228_mean,-1.2895758377016127,-0.6079975077704642,0.06557054495103551,-1.1879948359574894,-0.38566105248718063,1.9081310685835757,-0.2076330821389773,1.2157967049478446,0.2993299295039098,-0.29835333226674465,0.3661081511805353
B229_mean,-0.4729242827511143,0.004851008514600608,0.37621882064139167,-0.5224194502490134,1.0287703835275976,0.42329567392198664,0.029268513310079493,1.3887697453020427,0.46238299819249884,0.4335653397206549,0.23024087040017976
B230_mean,-0.6222205762625521,-0.2598116764215097,0.34239506875872217,-0.9669435446957527,0.3147057238586824,1.2464272133597663,0.016840350109955566,1.3749694934984598,0.5609334061312543,0.1456033118644754,0.2720698453378203
B231_mean,-0.49852678139356005,0.0654269551059379,0.5375223468156236,-0.8938374757582777,0.8326743295784965,1.2086786684514792,0.21264408142894403,1.4323373148143301,0.6602000069684754,0.384395886029326,0.12305435658225974
B232_mean,-1.0836494011286986,-0.2716919918449825,-0.39969857846423296,-2.14495484214826,1.1790692589341656,3.3987513638074813,0.14848771555169413,0.8620174095920954,0.7837204142474121,-0.7903095846586867,-0.5986156496353233
B233_mean,1.2038760909527995,1.4528290816721123,-1.0286785396487719,-2.2462312583278647,1.2454712630563656,1.2395243144328776,1.267512603627593,0.5096712451037957,-0.35532040704985485,-1.9676494485074745,-1.877625471753369
B234_mean,2.7883904837338456,1.721572116898052,4.219280572637818,2.899312446527047,1.5075646870548414,-4.890512529357634,2.07154256957516,3.480854193464654,1.5311347255570096,2.659512647184732,0.31735496088401605
