age,402.4402,411.3164,419.3725,426.9674,434.3084,441.6589,449.0336,456.3773,463.731,470.9489,478.1763,485.4096,492.6999,500.1372,507.6631,515.1758,522.9162,530.6671,538.4871,546.48,554.5646,562.7366,571.0028,579.3517,587.8235,596.4751,605.3912,614.1723,623.1971,632.1317,641.3333,650.7905,660.2636,669.8167,679.4728,689.4208,699.0959,708.9966,719.1722,729.2445,739.4175,749.7307,760.0969,770.5285,780.9124,791.3616,801.9366,812.5399,823.1458,833.7513,844.4271,855.1821,865.9494,876.6408,887.2659,897.9865,908.644,919.1763,929.3855,939.86,951.3615,962.2645,972.6346,942.9579,951.0114,959.522,969.39,978.7377,988.4116,998.3749,1008.1683,1017.9846,1028.8063,1037.7646,1047.4312,1057.3804,1067.61,1078.0391,1088.5898,1099.1083,1109.7408,1120.4946,1131.1431,1141.8737,1152.4716,1163.4841,1174.5258,1185.3979,1196.1748,1207.1149,1217.6959,1228.9989,1240.0568,1250.7955,1262.3344,1273.3064,1284.2795,1295.1967,1306.0472,1317.0177,1328.0897,1338.9463,1349.599,1360.8427,1372.719,1383.0083,1394.5247,1405.3883,1416.3103,1427.1056,1438.1699,1448.9209,1459.0675,1469.7003,1480.6201,1491.1978,1501.7793,1512.4137,1523.0071,1533.5645,1544.0302,1554.5801,1565.1215,1575.3931,1585.6315,1595.9795,1606.2433,1616.584,1626.7813,1636.8546,1646.9728,1656.7723,1666.9666,1677.1246,1687.1718,1697.0093,1706.8075,1716.5975,1726.4375,1736.2556,1745.9294,1755.549,1765.2532,1774.9093,1784.4419,1793.6891,1803.366,1812.8206,1822.1488,1831.7412,1841.0494,1850.2787,1859.2976,1868.0181,1878.4633,1886.8109,1895.8464,1904.6282,1914.0479,1923.0891,1931.9916,1940.8306,1949.639,1958.3706,1967.059,1975.7814,1984.5479,1993.2886,2001.8428,2010.4103,2019.0496,2027.476,2035.9952,2044.4224,2052.7573,2061.1379,2069.5388,2077.7517,2086.1008,2094.4077,2102.5481,2110.8167,2118.9553,2127.094,2135.2354,2143.2258,2151.1257,2159.2878,2167.2524,2175.0713,2183.1833,2190.8354,2198.887,2206.5977,2214.3416,2222.1929,2229.7532,2237.6477,2245.2136,2252.8484,2260.6279,2268.0422,2275.7695,2283.2751,2290.573,2298.335,2305.5022,2312.9121,2320.6401,2327.6069,2335.2361,2342.5889,2349.5752,2357.0225,2364.3708,2371.3364,2378.5095,2385.8086,2392.8418,2399.801,2407.3386,2414.1565,2420.9873,2428.4001,2435.3269,2442.1877,2448.9236,2456.3296,2462.813,2469.4155
0,1,0.848070831,0.794650684,0.819279415,0.84069976,0.876927468,0.898366557,0.888940023,0.871650684,0.88492547,0.890181797,0.862934614,0.884220785,0.882110896,0.9052722,0.863341508,0.890070433,0.91856484,0.922646141,0.937528829,0.933344311,0.954181534,0.996382226,0.99698664,0.999617733,1,0.980244528,0.967489841,0.979908697,0.97622165,0.961275484,0.931342403,0.931159947,0.915793973,0.908686227,0.927876354,0.948640971,0.912751806,0.887061861,0.922546138,0.929166119,0.896643414,0.85732552,1,0.910126605,0.923321654,0.91670594,0.872077326,0.886799327,0.907433232,0.896763503,0.888593892,0.869883672,0.874223659,0.860565064,0.81954381,0.820264874,0.799146727,0.640127054,0.677410296,0.750302063,0.830294306,0.855553323,0.576740029,0.671336221,0.73918345,0.834292135,0.857928676,0.874776711,0.85747324,0.853757109,0.850170422,0.848152265,0.858126123,0.872258304,0.886581758,0.891252167,0.888204668,0.901138085,0.886524757,0.797521141,0.592403257,0.619157312,0.691450134,0.745344706,0.839858485,0.849769844,0.866660032,0.889450675,0.908021406,0.923976515,0.909509097,0.903994032,0.939407027,1,1,0.948126779,0.936749159,0.911428101,0.893686867,0.833447658,0.752137858,0.334666509,0.005370911,0.000722799,0.012054236,0.035135323,0.046311383,0.123480636,0.203464814,0.240652417,0.350241648,0.638109071,0.583159683,0.667097608,0.798716435,0.85943225,0.908508352,0.931108374,0.906292379,0.900510233,0.900531158,0.908597945,0.91563514,0.929796577,0.930663086,0.928000846,0.924452238,0.919164122,0.920111048,0.919137209,0.927947482,0.925897866,0.931413673,0.929954118,0.936195474,0.941460216,0.951706448,0.95879091,0.959112863,0.945335623,0.948429789,0.922113234,0.891517783,0.842785167,0.751122432,0.370112126,0.238002684,0.130352854,0.03501608,0.003600952,0.003474073,0.006274195,0.003386651,0.009449075,0.030389458,0.020429488,0,0.020011466,0.067483283,0.107048869,0.17309133,0.205651204,0.549175314,0.754235994,0.832488955,0.873395859,0.94773124,0.693343609,0.776755166,0.807164725,0.963452822,0.980985292,1,0.917842159,1,0.942773004,0.977552192,0.960039453,0.943193693,0.93861385,0.931703485,0.948490335,0.946869027,0.954856209,0.967413161,0.975933549,0.961803128,0.967593208,0.951273564,0.936762346,0.924125179,0.898901244,0.884107304,0.903756931,0.921614485,0.932033723,0.935253615,0.942761169,0.936051791,0.962071051,0.977164666,0.971853393,0.995888021,0.999221297,0.992286981,1,0.987539134,0.903762418,1,0.988932708,0.97271557,0.952648562,0.800755699,0.840087703,0.730252683,0.786868084,0.80580704,0.863428569,0.931039747,0.889449728,0.832759183,0.846956052,0.970181654,0.847431549,0.934316299,0.718299308,0.921149163,1,1
3.369999886,1,0.841980103,0.754040558,0.790585595,0.78711841,0.842786156,0.879830938,0.876424395,0.862362418,0.876656089,0.886328366,0.859577549,0.881645515,0.883609683,0.903686984,0.863345049,0.885494736,0.915138119,0.919124616,0.930073147,0.926714309,0.945730356,0.990226763,0.992800494,1,1,0.985992112,0.97445701,0.99373133,0.988992464,0.978268234,0.948591489,0.945718895,0.93227308,0.930355895,0.955442025,0.966743594,0.936729828,0.907557122,0.924773174,0.928417719,0.903969013,0.884559456,1,0.921839446,0.92880926,0.925843196,0.890406448,0.89165366,0.90879891,0.902753539,0.893224959,0.874303515,0.877050913,0.872729601,0.830851141,0.824647261,0.799320463,0.678738115,0.675085169,0.760129525,0.825583713,0.858158333,0.602940266,0.693716246,0.734871659,0.828985426,0.85816008,0.875623714,0.861892823,0.851797767,0.858237591,0.868940303,0.878274266,0.876554755,0.883481274,0.886883609,0.884590323,0.899414979,0.89229084,0.825209608,0.642601975,0.601800286,0.71653908,0.7400311,0.840194402,0.861941866,0.869865434,0.887792037,0.901304809,0.915465699,0.901125792,0.891286794,0.925863512,0.999080642,1,0.94315982,0.934405786,0.912997423,0.896817374,0.842567824,0.779728856,0.409773049,0.071164379,0.000745226,0.006328302,0.022700809,0.093126033,0.117238115,0.205931894,0.250434673,0.332293675,0.66147595,0.608616368,0.665559656,0.78660146,0.856400324,0.906721906,0.933294026,0.910614881,0.900347215,0.899013638,0.91029964,0.915139233,0.928875273,0.935982316,0.935248915,0.929764315,0.926127175,0.927882134,0.923591086,0.931782104,0.927724077,0.929926123,0.92500419,0.928199348,0.933163678,0.939065369,0.945620894,0.953226194,0.937162103,0.948672564,0.933961027,0.913242916,0.870057531,0.803629982,0.413227699,0.265154686,0.145226362,0.037825937,0.003777234,0.001460529,0.009121381,0,0.013514742,0.042222137,0.025184993,0.000806339,0.02778808,0.082838569,0.121321704,0.17492558,0.220765361,0.569289676,0.755140259,0.849822646,0.8824982,0.993604599,0.775560033,0.802994811,0.797565376,0.962429549,0.973786624,1,0.924441781,0.998226393,0.934607179,0.961343349,0.946946402,0.928484234,0.915478839,0.910432211,0.928270223,0.929685435,0.93699391,0.951756535,0.967974978,0.95699082,0.965252278,0.958058138,0.957057536,0.948485486,0.936862076,0.91967897,0.937762757,0.955318723,0.958513916,0.955533524,0.955821415,0.94427673,0.963791963,0.975171265,0.968651501,0.984840506,1,0.98379294,0.989135069,0.987745974,0.913400975,1,1,0.982739317,0.970327428,0.78992302,0.850757171,0.729705968,0.789491603,0.807765101,0.851394304,0.936484514,0.900671696,0.855486677,0.817745866,0.961659315,0.841064654,0.935123143,0.746917958,0.836477684,1,1
5.106669903,1,0.854343244,0.795003515,0.819617879,0.834698098,0.87529984,0.900529495,0.893000372,0.876323479,0.887688536,0.896815504,0.868320098,0.888670552,0.886817405,0.908443482,0.86574752,0.890212608,0.917273012,0.919497618,0.933313921,0.929606581,0.949426733,0.992515331,0.994747106,0.999886852,1,0.982723688,0.970821177,0.985636395,0.982462205,0.969492629,0.941105181,0.939602769,0.924764553,0.918921988,0.93913724,0.956580412,0.920726353,0.893148221,0.923058063,0.929257824,0.899869042,0.865577327,1,0.914358141,0.9260076,0.921268427,0.879690297,0.890213491,0.910947014,0.901839411,0.893472698,0.874728347,0.879563166,0.867674116,0.826829502,0.825155583,0.802629674,0.654719792,0.680409777,0.759147313,0.834383536,0.863032379,0.578356742,0.675419456,0.737237315,0.833689864,0.862343821,0.878612107,0.861841016,0.85742166,0.857317413,0.859646384,0.867892988,0.877961167,0.890195649,0.894322546,0.890916508,0.905047483,0.892450572,0.81082525,0.605351467,0.612717852,0.696476598,0.740473094,0.840820771,0.853534891,0.868177973,0.889121013,0.905751792,0.920807011,0.906267558,0.899593842,0.935732098,1,1,0.945460712,0.935145673,0.909988062,0.893254748,0.834710299,0.759423458,0.354014402,0.001172679,0,0.011036702,0.037756188,0.075889708,0.111948265,0.200358204,0.236794633,0.338730305,0.64232381,0.585618818,0.660853399,0.79324925,0.858079892,0.907514904,0.930987803,0.906266042,0.899672528,0.899026177,0.907817906,0.91380412,0.92820827,0.930226791,0.927615338,0.923060261,0.91838736,0.919670707,0.916920808,0.925765057,0.923301744,0.9280407,0.924942963,0.930864261,0.934876781,0.943976347,0.951293168,0.952483815,0.937885795,0.943627701,0.920307161,0.891404053,0.842665711,0.759942,0.373089358,0.237295339,0.129135869,0.033601257,0.004857587,0.004236519,0.008452561,0.005086103,0.012804916,0.034328657,0.022741358,0.001902553,0.023179316,0.071718603,0.108872761,0.170159855,0.2072126,0.550382495,0.754314986,0.837160838,0.874241571,0.959861112,0.707652779,0.776073207,0.801650137,0.962938292,0.977286281,1,0.917773695,1,0.941050756,0.974232357,0.958611941,0.941325438,0.934580564,0.92894852,0.947168918,0.945627349,0.953766668,0.967622327,0.977884397,0.96346512,0.970895618,0.958803505,0.95100595,0.943706106,0.924175863,0.9100732,0.928328873,0.943462694,0.949680915,0.9486635,0.953739628,0.942608966,0.966372942,0.979513359,0.97382166,0.995463204,0.999607485,0.991232002,0.997998092,0.992740077,0.907450412,1,0.993825485,0.979604881,0.962534625,0.800569297,0.851293292,0.735170203,0.794155743,0.807670452,0.865122467,0.933925974,0.896096072,0.84112561,0.839435296,0.975216776,0.851627439,0.942409782,0.727205054,0.890564171,1,1
5.300000191,1,0.850783609,0.793422957,0.813337416,0.833993755,0.868001157,0.890462049,0.878699212,0.861520766,0.87557821,0.876642351,0.849966107,0.868953216,0.867552972,0.887587569,0.846574884,0.873944045,0.901913988,0.906901888,0.922916463,0.921171182,0.946005917,0.991238788,0.994378366,0.998035901,1,0.982838614,0.972708,0.986175154,0.984661512,0.970736224,0.942659088,0.945055418,0.931582089,0.924678245,0.942186117,0.959800709,0.917552447,0.889921272,0.92535653,0.929398498,0.892993426,0.855162498,1,0.90495562,0.91853679,0.910589287,0.863918232,0.881056973,0.901051928,0.88807279,0.880199374,0.862315148,0.866190212,0.850797451,0.811243243,0.814169194,0.79253893,0.629557553,0.675527351,0.745991796,0.825144117,0.847080898,0.578169998,0.67141989,0.743875228,0.836601765,0.858569965,0.875839443,0.856916508,0.853167191,0.846860483,0.839352478,0.846490089,0.863337438,0.878689416,0.883697255,0.880729533,0.893738702,0.880124426,0.794744707,0.58997809,0.626595834,0.690579733,0.753915907,0.844809209,0.850367987,0.868767024,0.891899045,0.911249889,0.926742788,0.911424668,0.905900617,0.940788674,1,0.998327901,0.945625405,0.934866681,0.911930489,0.896292888,0.840612519,0.762736991,0.331341831,0,0.014445896,0.027587867,0.059718739,0.033244391,0.129909797,0.218837782,0.256972412,0.373858238,0.654555204,0.601040774,0.688101511,0.82336913,0.880608813,0.927870574,0.949214776,0.922534505,0.91614337,0.915193562,0.923282508,0.930044608,0.942426923,0.942191724,0.938997253,0.933838321,0.927195101,0.92792241,0.92739919,0.93559277,0.934346341,0.939572635,0.938190057,0.944739556,0.950804928,0.962373888,0.970236257,0.969374194,0.95546081,0.957993962,0.929893408,0.897446957,0.849207742,0.754281386,0.380207714,0.24995004,0.141997882,0.044198749,0.009391821,0.008925656,0.012524844,0.007170174,0.012848723,0.032790256,0.023690842,0.003788356,0.021828721,0.066158152,0.10918533,0.178785829,0.212525272,0.551445077,0.754491935,0.828923192,0.870169001,0.944418567,0.693321788,0.791400631,0.808374027,0.961935958,0.978655909,1,0.918691088,1,0.940550125,0.973206044,0.957018622,0.939252712,0.934655859,0.925947279,0.942252448,0.940559972,0.948753168,0.960128593,0.966861137,0.951762526,0.954793612,0.934495428,0.913430692,0.896646822,0.865484245,0.848914558,0.864239418,0.883379495,0.899196547,0.908210193,0.923402689,0.92210086,0.953420344,0.96755605,0.962606823,0.990130205,0.992457474,0.990031015,0.999581727,0.984545482,0.9021051,1,0.985473606,0.970306156,0.950744004,0.801992892,0.837582655,0.732609939,0.788223003,0.808264516,0.866268501,0.932406575,0.890686366,0.832703743,0.850949407,0.968006489,0.84703138,0.93308156,0.715592406,0.932206895,1,1
5.400000095,1,0.857750218,0.796919231,0.819431355,0.822717361,0.856297554,0.880138245,0.874297978,0.85912144,0.870127918,0.876557054,0.849974724,0.866032931,0.865286004,0.886940912,0.846654086,0.870065516,0.898609425,0.903765493,0.918688408,0.918048904,0.940606335,0.986454486,0.990660376,0.999142947,1,0.984489194,0.971769658,0.986792523,0.982347532,0.969651499,0.93861501,0.936889327,0.922165878,0.91743364,0.941195507,0.958688769,0.928386227,0.902657398,0.927039491,0.93191856,0.903523219,0.87302224,1,0.9196197,0.929468725,0.924899024,0.887073873,0.893380025,0.912510681,0.904911917,0.89625034,0.877539304,0.881834605,0.873249534,0.832437312,0.82925812,0.804672543,0.670051549,0.681916639,0.762258476,0.832729069,0.863416756,0.598612831,0.690794241,0.741623549,0.836305922,0.865513682,0.880619645,0.865202909,0.86064903,0.863034394,0.869536002,0.878936658,0.883555764,0.893065822,0.896887383,0.894502149,0.909204092,0.899558743,0.824114586,0.629192175,0.613724244,0.712434545,0.743471862,0.844682988,0.863458255,0.874873462,0.894956177,0.909365452,0.92330601,0.908544979,0.899762816,0.934990196,1,1,0.946431086,0.936942293,0.912165204,0.895612639,0.837374092,0.768294695,0.381762459,0.044973375,0,0.007623915,0.026756494,0.077383539,0.112009267,0.198351565,0.23787729,0.330774667,0.648716955,0.593367936,0.658619267,0.7844633,0.850122253,0.899786195,0.924842237,0.900784442,0.893157819,0.892501486,0.901839936,0.906462114,0.920326709,0.92493992,0.921916284,0.917080753,0.912837596,0.913992398,0.910047162,0.9192244,0.916759066,0.920815678,0.917138014,0.922661778,0.928494251,0.936350852,0.942781907,0.94723008,0.931010314,0.93874319,0.9187229,0.893816046,0.847099464,0.773761312,0.383174703,0.244035062,0.133746739,0.034726559,0.005102903,0.004051122,0.009696857,0.002648648,0.014367038,0.03806185,0.025394384,0.002410381,0.026476274,0.077494865,0.115606226,0.16946194,0.209215086,0.546087989,0.744815876,0.833114338,0.869634254,0.964839496,0.720574068,0.761328188,0.788657623,0.955926958,0.974422425,1,0.91797623,1,0.941654171,0.974142943,0.96146261,0.944073724,0.936055038,0.930547236,0.947060187,0.945012199,0.952952824,0.96638739,0.978283353,0.963771313,0.968887397,0.956967798,0.949268982,0.938651284,0.919699059,0.903047002,0.921672547,0.937714622,0.944115872,0.944070238,0.949141971,0.939721204,0.962328282,0.980636826,0.972442847,0.994917137,1,0.989496848,0.997549643,0.994895002,0.910129662,1,1,0.982051822,0.963307337,0.794293911,0.850861222,0.729953402,0.789573434,0.802611327,0.852560122,0.929964336,0.891359252,0.83545808,0.819484405,0.96348831,0.842009608,0.937515929,0.727404826,0.86126026,1,1
6.25,1,0.854505936,0.790516685,0.815027293,0.835247404,0.870851869,0.897984513,0.891252934,0.875206336,0.891641179,0.899010832,0.869378268,0.890497983,0.888063135,0.910028633,0.866338617,0.889302917,0.914647112,0.917181716,0.931444641,0.927731272,0.948321725,0.992742617,0.994707483,0.999773003,1,0.985241849,0.975010585,0.991302151,0.989710444,0.978252257,0.956983477,0.951511534,0.938647466,0.934015066,0.952995657,0.966366621,0.927870259,0.897140171,0.925040851,0.930321009,0.902430405,0.86730806,1,0.914532339,0.926972261,0.921882214,0.879791029,0.890427337,0.91064994,0.901335488,0.892645281,0.873699128,0.878523115,0.867411316,0.827138608,0.825475424,0.806232799,0.656115201,0.682587523,0.757648008,0.835194059,0.860764446,0.583686043,0.680032411,0.743269337,0.838955301,0.866195732,0.882281835,0.865721601,0.861710348,0.859559459,0.85854247,0.864468327,0.875058352,0.887870465,0.892523668,0.889139431,0.902336382,0.890360469,0.81260455,0.608413345,0.619915726,0.699778118,0.747633023,0.845396394,0.855281598,0.869569339,0.890849081,0.908048742,0.922366694,0.906842647,0.900234401,0.936492069,1,0.998623051,0.942715255,0.931889264,0.908364548,0.893346747,0.839241347,0.764697696,0.357778072,0,0.013362748,0.027997926,0.064739071,0.096797104,0.119730948,0.216272344,0.253257155,0.35770222,0.65177223,0.59646283,0.672819634,0.804797069,0.867515063,0.914423539,0.935356789,0.909753684,0.901807065,0.900671685,0.908148021,0.915307844,0.92756889,0.929489745,0.926430378,0.919954212,0.914848341,0.916016311,0.913856154,0.921821318,0.91970699,0.923864086,0.921493164,0.927814028,0.932497132,0.941911612,0.950491363,0.95082889,0.936597193,0.941278047,0.917720108,0.88922369,0.841941558,0.760067955,0.386969878,0.252760292,0.142099376,0.042243596,0.011564972,0.010883165,0.014832631,0.010626726,0.016572274,0.039842086,0.027961695,0.005988538,0.026240628,0.074490863,0.114686475,0.181774104,0.219620058,0.563013228,0.761611786,0.838448655,0.876328645,0.961012994,0.720769365,0.794930072,0.812852675,0.963384845,0.975047172,1,0.920703469,1,0.940468124,0.970247638,0.95537761,0.936811874,0.931673787,0.925732989,0.944208443,0.942763044,0.949053044,0.961723902,0.974508488,0.9592748,0.967190813,0.95479621,0.946415097,0.937018652,0.917969629,0.902673399,0.921790433,0.936665202,0.94210101,0.941304797,0.944189758,0.933762066,0.959571259,0.97586751,0.968404747,0.995187906,0.997748445,0.990476741,0.997693619,0.989862753,0.907778472,1,0.99330421,0.978631081,0.96426192,0.803041032,0.851125138,0.736903971,0.795709729,0.809164886,0.864422983,0.930981482,0.896166111,0.840544205,0.843209244,0.970060008,0.860734274,0.934363392,0.736023646,0.902371781,1,1
7.690000057,1,0.857894611,0.798983416,0.820581501,0.822994185,0.857692134,0.881802008,0.875169484,0.859487726,0.869879348,0.876847412,0.850427276,0.867683148,0.867342413,0.888979102,0.849459142,0.87278637,0.901839171,0.906458328,0.921340875,0.920184976,0.94258709,0.987743416,0.991585394,0.999461942,1,0.984383618,0.971939537,0.986877424,0.9829118,0.970655015,0.940397287,0.939478943,0.924905116,0.920462096,0.942221899,0.958589483,0.927330667,0.900887143,0.926722196,0.932330986,0.904698786,0.872826298,1,0.918914092,0.928880069,0.924001491,0.885216603,0.892235523,0.911909866,0.903565348,0.894820369,0.876065622,0.880408608,0.871185334,0.830522175,0.82749114,0.804133743,0.665895615,0.68108672,0.759797469,0.831248841,0.861749861,0.594527789,0.687278293,0.740279887,0.834964411,0.864175514,0.87939589,0.86410122,0.859685779,0.86091788,0.866442202,0.875431691,0.881714957,0.891920874,0.895876286,0.893447923,0.907700487,0.897583036,0.820859827,0.622995028,0.613789397,0.708787467,0.74203544,0.843336192,0.861035201,0.873240615,0.89407903,0.908947615,0.923412565,0.90854503,0.900364957,0.935769451,1,1,0.946688538,0.937214605,0.912539789,0.895985925,0.837244841,0.767119223,0.376632279,0.041975265,0,0.00846399,0.028929504,0.075166402,0.110943999,0.197347607,0.236728041,0.332261542,0.648962581,0.593613919,0.66145301,0.788715281,0.854611624,0.90418105,0.92929702,0.905271566,0.898123767,0.897400389,0.90677247,0.911671595,0.925631873,0.929561227,0.926499113,0.921495661,0.916991363,0.917906584,0.91448879,0.923487643,0.921198746,0.925191826,0.922151799,0.927490377,0.93143274,0.940868322,0.94700782,0.949805585,0.934338093,0.941970796,0.920963124,0.895463912,0.848347269,0.772829793,0.380655717,0.242076445,0.132829562,0.034527355,0.005601951,0.004649863,0.009549931,0.002886957,0.014191162,0.036426975,0.024820724,0.002331512,0.025401905,0.075724491,0.11269777,0.168223155,0.207528717,0.546990881,0.744034675,0.831140475,0.867366071,0.962633113,0.720077056,0.766210088,0.793438167,0.957053123,0.975019422,1,0.918688345,1,0.941362945,0.974242999,0.960751492,0.943322332,0.935198234,0.930040825,0.94649247,0.945103709,0.952304134,0.965731583,0.977335728,0.962153658,0.96649675,0.952904078,0.942635289,0.929759009,0.9101044,0.894826674,0.91430246,0.931290465,0.940591213,0.94148586,0.948821891,0.939984578,0.963059447,0.980264395,0.971604237,0.994758922,1,0.990403694,0.997868464,0.993891462,0.909466149,1,0.999817947,0.981928384,0.96199383,0.794548592,0.847811534,0.72808982,0.789132071,0.80353561,0.856039249,0.931038889,0.892621331,0.836164399,0.820760575,0.962517989,0.839591233,0.932646466,0.72325135,0.866500037,1,1
11,1,0.85878459,0.760025169,0.799161335,0.823197144,0.878480508,0.903519983,0.897715114,0.880584136,0.904610905,0.917219003,0.887255135,0.901789709,0.896092166,0.92069109,0.874719451,0.902086816,0.93471484,0.939669898,0.953271073,0.94143007,0.957115266,0.996171884,0.990597334,0.990636008,0.98801869,0.963189007,0.946468883,0.957502871,0.949796194,0.932105956,0.895087172,0.887145306,0.867017581,0.862889521,0.886047501,0.914103443,0.892721492,0.879789799,0.915302554,0.925648418,0.901545792,0.870645909,1,0.914804361,0.928940326,0.925891786,0.885314167,0.896918035,0.918166438,0.909744027,0.902408682,0.885307598,0.891774565,0.8824893,0.842528518,0.840661963,0.816241355,0.673406465,0.686840885,0.764585026,0.836891477,0.86748981,0.591408208,0.69094253,0.753994329,0.841654373,0.869027508,0.886143541,0.870231581,0.866827867,0.868511253,0.872945756,0.884697001,0.895350675,0.908700772,0.914445767,0.912553254,0.923294064,0.912614871,0.82577141,0.625702777,0.625264218,0.704829626,0.74545694,0.838176467,0.848350771,0.859587874,0.879192166,0.897265873,0.914065657,0.90146882,0.895414807,0.933889515,1,1,0.944473005,0.936434034,0.911460524,0.893379107,0.831627679,0.753036837,0.359884888,0,0.00160824,0.011981984,0.030375673,0.067970582,0.133225519,0.211161854,0.245531529,0.3379448,0.597771301,0.552531119,0.623118898,0.744411884,0.805941171,0.857662569,0.88476695,0.863550538,0.861112285,0.864758047,0.877870536,0.887085018,0.903836678,0.910235728,0.913103929,0.911790038,0.907987006,0.910992914,0.912138604,0.921410386,0.919265905,0.922397504,0.919464835,0.924952223,0.929378923,0.935300522,0.941810433,0.945287819,0.933528609,0.940013507,0.920519554,0.897544438,0.854636148,0.773950337,0.409168121,0.274235102,0.15732339,0.048478414,0.010958923,0.010574275,0.015789887,0.007285091,0.01943181,0.051193386,0.033733967,0.009938097,0.034207869,0.096118683,0.135775876,0.199459553,0.228613031,0.577963891,0.765944268,0.839644771,0.870823545,0.960389672,0.73272052,0.823257372,0.833014324,0.976450346,0.981702006,1,0.922756612,1,0.945162386,0.96878937,0.946706768,0.928921502,0.925539649,0.918137174,0.931495156,0.936672965,0.943869075,0.960917411,0.974396955,0.963966333,0.967733152,0.962449603,0.957497863,0.953219928,0.942448825,0.92558178,0.949907136,0.963476548,0.971210056,0.964059333,0.9627132,0.949914618,0.970201026,0.980083674,0.973655816,0.991103177,1,0.987790786,0.992974524,0.982789653,0.907007942,1,0.991005643,0.978284651,0.957066713,0.796424859,0.840866599,0.739885518,0.801064261,0.810563392,0.865549615,0.943906317,0.907678469,0.846446938,0.849171565,0.979503181,0.86017552,0.927363419,0.736971979,0.906728702,1,1
11.32999992,1,0.834777872,0.779127389,0.802438962,0.83413485,0.871319413,0.891784971,0.878723568,0.860771194,0.873419826,0.877588614,0.849496211,0.871175636,0.868448475,0.890430855,0.84824077,0.875019283,0.902579529,0.907877955,0.924682835,0.922772309,0.947086095,0.991881915,0.995179198,0.997903798,1,0.981890923,0.972049178,0.984665334,0.983508027,0.969508131,0.941786554,0.944940233,0.93104425,0.924252318,0.940716729,0.959373869,0.916157965,0.887009786,0.924762029,0.93017555,0.89496441,0.851959356,1,0.905033933,0.919062814,0.911121931,0.862486371,0.881523734,0.902047181,0.889410293,0.881652594,0.863022883,0.867323125,0.850801219,0.810154746,0.813230781,0.793969753,0.623663441,0.675175327,0.743188551,0.827835707,0.848791225,0.565877825,0.661017595,0.740646083,0.83658767,0.855880324,0.872775343,0.853203417,0.849508945,0.841370211,0.832961614,0.841904781,0.860944501,0.877630838,0.882586217,0.879719968,0.89132257,0.874229621,0.778713633,0.576365996,0.628265283,0.68592895,0.755901724,0.842439994,0.846936521,0.866602331,0.891138292,0.911964915,0.928334265,0.91340517,0.908710523,0.943016322,1,0.998647153,0.948554682,0.936042255,0.911122052,0.893470871,0.834060193,0.750007685,0.313329398,0,0.009476552,0.022969554,0.046119773,0.027257764,0.13841745,0.219363921,0.256392711,0.378726848,0.650072419,0.594561696,0.690749212,0.827257687,0.880736912,0.92841618,0.94870473,0.922922974,0.917140571,0.91681649,0.9236337,0.931801456,0.944773358,0.943031616,0.940400804,0.936220652,0.929687933,0.929898273,0.930382603,0.938372824,0.93616478,0.941655408,0.940563437,0.94671128,0.952401891,0.963766953,0.971024585,0.970901055,0.958788512,0.959433504,0.930814497,0.897447068,0.847927378,0.743791648,0.372346802,0.245020515,0.138903432,0.043255401,0.009701412,0.011081512,0.011237049,0.008798468,0.013117385,0.033939438,0.024683341,0.005385106,0.023519289,0.068439535,0.110464877,0.180699989,0.210627796,0.555384877,0.76021868,0.831708501,0.874107592,0.934896523,0.678605122,0.791620869,0.821318335,0.969167701,0.983427893,0.99672269,0.9168501,1,0.944555565,0.97884911,0.957265821,0.940391907,0.936462666,0.927746382,0.943206893,0.941959474,0.949498565,0.962481664,0.967429989,0.952309088,0.956350262,0.933862394,0.912448776,0.894177668,0.862368726,0.846650832,0.864602212,0.884647556,0.901100919,0.911201759,0.925529326,0.925019246,0.955322957,0.96818866,0.963729277,0.98902171,0.992237801,0.989914402,1,0.980785989,0.899890467,1,0.982482881,0.966919031,0.946892932,0.803765488,0.832559948,0.73025495,0.786723342,0.808309877,0.872590543,0.933599732,0.892284278,0.833920818,0.863971218,0.969063347,0.85272573,0.931362074,0.71541744,0.952074205,0.995614864,1
